,battery_name,experiment_exp_id,finishtime,id,options,question_num,required,response,response_text,text,value,worker_id
alcohol_drugs_survey_65_30,Self Regulation Battery,alcohol_drugs_survey,2016-08-12T00:12:34.194817Z,alcohol_drugs_survey_34_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_34_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_34_1'}]",34,1,0,No,"Does your spouse (or parents) ever complain about your involvement
with drugs?",,s165
alcohol_drugs_survey_65_31,Self Regulation Battery,alcohol_drugs_survey,2016-08-12T00:12:34.194817Z,alcohol_drugs_survey_35_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_35_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_35_1'}]",35,1,0,No,Have you neglected your family because of your use of drugs?,,s165
alcohol_drugs_survey_65_32,Self Regulation Battery,alcohol_drugs_survey,2016-08-12T00:12:34.194817Z,alcohol_drugs_survey_36_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_36_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_36_1'}]",36,1,0,No,Have you engaged in illegal activities in order to obtain drugs?,,s165
alcohol_drugs_survey_65_33,Self Regulation Battery,alcohol_drugs_survey,2016-08-12T00:12:34.194817Z,alcohol_drugs_survey_37_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_37_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_37_1'}]",37,1,0,No,"Have you ever experienced withdrawal symptoms (felt sick) when you
stopped taking drugs?",,s165
alcohol_drugs_survey_65_34,Self Regulation Battery,alcohol_drugs_survey,2016-08-12T00:12:34.194817Z,alcohol_drugs_survey_38_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_38_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_38_1'}]",38,1,0,No,"Have you had medical problems as a result of your drug use (e.g.,
memory loss, hepatitis, convulsions, bleeding, etc.)?",,s165
alcohol_drugs_survey_66_0,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_2_options,"[{'text': 'Yes', 'value': '1', 'id': 'alcohol_drugs_survey_2_0'}, {'text': 'No', 'value': '2', 'id': 'alcohol_drugs_survey_2_1'}]",2,1,1,Yes,"Altogether, have you smoked at least 100 or more cigarettes in your entire lifetime?",,s168
alcohol_drugs_survey_66_1,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_3_options,"[{'text': 'Less than a year', 'value': '1', 'id': 'alcohol_drugs_survey_3_0'}, {'text': '1 year', 'value': '2', 'id': 'alcohol_drugs_survey_3_1'}, {'text': '2 years', 'value': '3', 'id': 'alcohol_drugs_survey_3_2'}, {'text': ' 3 years', 'value': '4', 'id': 'alcohol_drugs_survey_3_3'}, {'text': '4 years', 'value': '5', 'id': 'alcohol_drugs_survey_3_4'}, {'text': '5-10 years', 'value': '6', 'id': 'alcohol_drugs_survey_3_5'}, {'text': 'More than 10 years', 'value': '7', 'id': 'alcohol_drugs_survey_3_6'}, {'text': ""I don't smoke"", 'value': '0', 'id': 'alcohol_drugs_survey_3_7'}]",3,1,1,Less than a year,How long have you smoked (cumulatively)?,,s168
alcohol_drugs_survey_66_2,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_4_options,"[{'text': 'Every day', 'value': '3', 'id': 'alcohol_drugs_survey_4_0'}, {'text': 'Some days', 'value': '2', 'id': 'alcohol_drugs_survey_4_1'}, {'text': 'Not at all', 'value': '1', 'id': 'alcohol_drugs_survey_4_2'}, {'text': ""I don't smoke"", 'value': '0', 'id': 'alcohol_drugs_survey_4_3'}]",4,1,1,Not at all,"Do you now smoke cigarettes every day, some days or not at all?",,s168
alcohol_drugs_survey_66_3,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_5_options,"[{'text': 'Less than a cigarette a day', 'value': '1', 'id': 'alcohol_drugs_survey_5_0'}, {'text': '<5', 'value': '2', 'id': 'alcohol_drugs_survey_5_1'}, {'text': '5-10', 'value': '3', 'id': 'alcohol_drugs_survey_5_2'}, {'text': '10-20', 'value': '4', 'id': 'alcohol_drugs_survey_5_3'}, {'text': '1 pack', 'value': '5', 'id': 'alcohol_drugs_survey_5_4'}, {'text': '2 packs', 'value': '6', 'id': 'alcohol_drugs_survey_5_5'}, {'text': 'More than 2 packs', 'value': '7', 'id': 'alcohol_drugs_survey_5_6'}, {'text': ""I don't smoke"", 'value': '0', 'id': 'alcohol_drugs_survey_5_7'}]",5,1,0,I don't smoke,"On average, how many cigarettes do you now smoke a day (1 pack = 20 cigarettes)?",,s168
alcohol_drugs_survey_66_4,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_6_options,"[{'text': 'Within 5 minutes', 'value': '1', 'id': 'alcohol_drugs_survey_6_0'}, {'text': '6-30 minutes', 'value': '2', 'id': 'alcohol_drugs_survey_6_1'}, {'text': '31-60 minutes', 'value': '3', 'id': 'alcohol_drugs_survey_6_2'}, {'text': 'After 60 minutes', 'value': '4', 'id': 'alcohol_drugs_survey_6_3'}, {'text': ""Don't know"", 'value': '5', 'id': 'alcohol_drugs_survey_6_4'}, {'text': ""I don't smoke"", 'value': '0', 'id': 'alcohol_drugs_survey_6_5'}]",6,1,0,I don't smoke,How soon after you wake up do you smoke your first cigarette?,,s168
alcohol_drugs_survey_66_5,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_7_8_options,"[{'text': 'Chewing tobacco (dip)', 'id': 'alcohol_drugs_survey_7_0'}, {'text': 'Cigars', 'id': 'alcohol_drugs_survey_7_1'}, {'text': 'Pipe', 'id': 'alcohol_drugs_survey_7_2'}, {'text': 'Tobacco for your nose (snuff)', 'id': 'alcohol_drugs_survey_7_3'}, {'text': 'E-cigarettes', 'id': 'alcohol_drugs_survey_7_4'}, {'text': 'E-hookah or vape pens', 'id': 'alcohol_drugs_survey_7_5'}, {'text': 'Cigarillos or little cigars', 'id': 'alcohol_drugs_survey_7_6'}, {'text': ""Don't Know"", 'id': 'alcohol_drugs_survey_7_7'}, {'text': ""I don't smoke"", 'id': 'alcohol_drugs_survey_7_8'}]",7,1,I don't smoke,[],"In the past 30 days, what tobacco products OTHER THAN cigarettes have you used (check all that apply)?",I don't smoke,s168
alcohol_drugs_survey_66_6,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_8_options,"[{'text': 'Never', 'value': '1', 'id': 'alcohol_drugs_survey_8_0'}, {'text': 'Monthly or less', 'value': '2', 'id': 'alcohol_drugs_survey_8_1'}, {'text': '2 to 4 times a month', 'value': '3', 'id': 'alcohol_drugs_survey_8_2'}, {'text': '2 to 3 times a week', 'value': '4', 'id': 'alcohol_drugs_survey_8_3'}, {'text': '4 or more times a week', 'value': '5', 'id': 'alcohol_drugs_survey_8_4'}]",8,1,3,2 to 4 times a month,How often do you have a drink containing alcohol?,,s168
alcohol_drugs_survey_66_7,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_9_options,"[{'text': '1 or 2', 'value': '1', 'id': 'alcohol_drugs_survey_9_0'}, {'text': '3 or 4', 'value': '2', 'id': 'alcohol_drugs_survey_9_1'}, {'text': '5 or 6', 'value': '3', 'id': 'alcohol_drugs_survey_9_2'}, {'text': '7 8 or 9', 'value': '4', 'id': 'alcohol_drugs_survey_9_3'}, {'text': '10 or more', 'value': '5', 'id': 'alcohol_drugs_survey_9_4'}]",9,1,1,1 or 2,How many drinks containing alcohol do you have on a typical day when you are drinking?,,s168
alcohol_drugs_survey_66_8,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_10_options,"[{'text': 'Never', 'value': '1', 'id': 'alcohol_drugs_survey_10_0'}, {'text': 'Less than monthly', 'value': '2', 'id': 'alcohol_drugs_survey_10_1'}, {'text': 'Monthly', 'value': '3', 'id': 'alcohol_drugs_survey_10_2'}, {'text': 'Weekly', 'value': '4', 'id': 'alcohol_drugs_survey_10_3'}, {'text': 'Daily or almost daily', 'value': '5', 'id': 'alcohol_drugs_survey_10_4'}]",10,1,2,Less than monthly,How often do you have six or more drinks on one occasion?,,s168
alcohol_drugs_survey_66_9,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_11_options,"[{'text': 'Never', 'value': '1', 'id': 'alcohol_drugs_survey_11_0'}, {'text': 'Less than monthly', 'value': '2', 'id': 'alcohol_drugs_survey_11_1'}, {'text': 'Monthly', 'value': '3', 'id': 'alcohol_drugs_survey_11_2'}, {'text': 'Weekly', 'value': '4', 'id': 'alcohol_drugs_survey_11_3'}, {'text': 'Daily or almost daily', 'value': '5', 'id': 'alcohol_drugs_survey_11_4'}]",11,1,1,Never,How often during the last year have you found that you were not able to stop drinking once you had started?,,s168
alcohol_drugs_survey_66_10,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_12_options,"[{'text': 'Never', 'value': '1', 'id': 'alcohol_drugs_survey_12_0'}, {'text': 'Less than monthly', 'value': '2', 'id': 'alcohol_drugs_survey_12_1'}, {'text': 'Monthly', 'value': '3', 'id': 'alcohol_drugs_survey_12_2'}, {'text': 'Weekly', 'value': '4', 'id': 'alcohol_drugs_survey_12_3'}, {'text': 'Daily or almost daily', 'value': '5', 'id': 'alcohol_drugs_survey_12_4'}]",12,1,1,Never,How often during the last year have you failed to do what was normally expected from you because of drinking?,,s168
alcohol_drugs_survey_66_11,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_13_options,"[{'text': 'Never', 'value': '1', 'id': 'alcohol_drugs_survey_13_0'}, {'text': 'Less than monthly', 'value': '2', 'id': 'alcohol_drugs_survey_13_1'}, {'text': 'Monthly', 'value': '3', 'id': 'alcohol_drugs_survey_13_2'}, {'text': 'Weekly', 'value': '4', 'id': 'alcohol_drugs_survey_13_3'}, {'text': 'Daily or almost daily', 'value': '5', 'id': 'alcohol_drugs_survey_13_4'}]",13,1,1,Never,How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?,,s168
alcohol_drugs_survey_66_12,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_14_options,"[{'text': 'Never', 'value': '1', 'id': 'alcohol_drugs_survey_14_0'}, {'text': 'Less than monthly', 'value': '2', 'id': 'alcohol_drugs_survey_14_1'}, {'text': 'Monthly', 'value': '3', 'id': 'alcohol_drugs_survey_14_2'}, {'text': 'Weekly', 'value': '4', 'id': 'alcohol_drugs_survey_14_3'}, {'text': 'Daily or almost daily', 'value': '5', 'id': 'alcohol_drugs_survey_14_4'}]",14,1,1,Never,How often during the last year have you had a feeling of guilt or remorse after drinking?,,s168
alcohol_drugs_survey_66_13,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_15_options,"[{'text': 'Never', 'value': '1', 'id': 'alcohol_drugs_survey_15_0'}, {'text': 'Less than monthly', 'value': '2', 'id': 'alcohol_drugs_survey_15_1'}, {'text': 'Monthly', 'value': '3', 'id': 'alcohol_drugs_survey_15_2'}, {'text': 'Weekly', 'value': '4', 'id': 'alcohol_drugs_survey_15_3'}, {'text': 'Daily or almost daily', 'value': '5', 'id': 'alcohol_drugs_survey_15_4'}]",15,1,1,Never,How often during the last year have you been unable to remember what happened the night before because you had been drinking?,,s168
alcohol_drugs_survey_66_14,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_16_options,"[{'text': 'No', 'value': '1', 'id': 'alcohol_drugs_survey_16_0'}, {'text': 'Yes but not in the last year', 'value': '2', 'id': 'alcohol_drugs_survey_16_1'}, {'text': 'Yes during the last year', 'value': '3', 'id': 'alcohol_drugs_survey_16_2'}, {'text': ""I don't drink"", 'value': '0', 'id': 'alcohol_drugs_survey_16_3'}]",16,1,1,No,Have you or someone else been injured as a result of your drinking?,,s168
alcohol_drugs_survey_66_15,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_17_options,"[{'text': 'No', 'value': '1', 'id': 'alcohol_drugs_survey_17_0'}, {'text': 'Yes but not in the last year', 'value': '2', 'id': 'alcohol_drugs_survey_17_1'}, {'text': 'Yes during the last year', 'value': '3', 'id': 'alcohol_drugs_survey_17_2'}, {'text': ""I don't drink"", 'value': '0', 'id': 'alcohol_drugs_survey_17_3'}]",17,1,1,No,Has a relative or friend or a doctor or another health worker been concerned about your drinking or suggested you cut down?,,s168
alcohol_drugs_survey_66_16,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_18_options,"[{'text': 'Yes', 'value': '1', 'id': 'alcohol_drugs_survey_18_0'}, {'text': ' No', 'value': '0', 'id': 'alcohol_drugs_survey_18_1'}]",18,1,0, No, Have you used any cannabis over the past 6 months?,,s168
alcohol_drugs_survey_66_17,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_20_options,"[{'text': 'Never', 'value': '0', 'id': 'alcohol_drugs_survey_20_0'}, {'text': ' Less than monthly', 'value': '1', 'id': 'alcohol_drugs_survey_20_1'}, {'text': ' Monthly', 'value': '2', 'id': 'alcohol_drugs_survey_20_2'}, {'text': ' Weekly', 'value': '3', 'id': 'alcohol_drugs_survey_20_3'}, {'text': ' Daily or almost daily', 'value': '4', 'id': 'alcohol_drugs_survey_20_4'}]",20,0,0,Never,How often do you use cannabis?,,s168
alcohol_drugs_survey_66_18,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_21_options,"[{'text': 'Less than 1', 'value': '0', 'id': 'alcohol_drugs_survey_21_0'}, {'text': ' 1 or 2', 'value': '1', 'id': 'alcohol_drugs_survey_21_1'}, {'text': ' 3 or 4', 'value': '2', 'id': 'alcohol_drugs_survey_21_2'}, {'text': ' 5 or 6', 'value': '3', 'id': 'alcohol_drugs_survey_21_3'}, {'text': ' 7 or more', 'value': '4', 'id': 'alcohol_drugs_survey_21_4'}]",21,0,0,Less than 1,"How many hours were you stoned on
a typical day when you had been using
Cannabis?",,s168
alcohol_drugs_survey_66_19,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_22_options,"[{'text': 'Never', 'value': '0', 'id': 'alcohol_drugs_survey_22_0'}, {'text': ' Less than monthly', 'value': '1', 'id': 'alcohol_drugs_survey_22_1'}, {'text': ' Monthly', 'value': '2', 'id': 'alcohol_drugs_survey_22_2'}, {'text': ' Weekly', 'value': '3', 'id': 'alcohol_drugs_survey_22_3'}, {'text': ' Daily or almost daily', 'value': '4', 'id': 'alcohol_drugs_survey_22_4'}]",22,0,0,Never,How often during the past six months did you find that you were not able to stop using cannabis once you had started?,,s168
alcohol_drugs_survey_66_20,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_23_options,"[{'text': 'Never', 'value': '0', 'id': 'alcohol_drugs_survey_23_0'}, {'text': ' Less than monthly', 'value': '1', 'id': 'alcohol_drugs_survey_23_1'}, {'text': ' Monthly', 'value': '2', 'id': 'alcohol_drugs_survey_23_2'}, {'text': ' Weekly', 'value': '3', 'id': 'alcohol_drugs_survey_23_3'}, {'text': ' Daily or almost daily', 'value': '4', 'id': 'alcohol_drugs_survey_23_4'}]",23,0,0,Never,How often during the past six months did you fail to do what was normally expected from you because of using cannabis?,,s168
alcohol_drugs_survey_66_21,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_24_options,"[{'text': 'Never', 'value': '0', 'id': 'alcohol_drugs_survey_24_0'}, {'text': ' Less than monthly', 'value': '1', 'id': 'alcohol_drugs_survey_24_1'}, {'text': ' Monthly', 'value': '2', 'id': 'alcohol_drugs_survey_24_2'}, {'text': ' Weekly', 'value': '3', 'id': 'alcohol_drugs_survey_24_3'}, {'text': ' Daily or almost daily', 'value': '4', 'id': 'alcohol_drugs_survey_24_4'}]",24,0,0,Never,"How often in the past six months have you devoted a great deal of your time to getting, using, or recovering from cannabis?",,s168
alcohol_drugs_survey_66_22,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_25_options,"[{'text': 'Never', 'value': '0', 'id': 'alcohol_drugs_survey_25_0'}, {'text': ' Less than monthly', 'value': '1', 'id': 'alcohol_drugs_survey_25_1'}, {'text': ' Monthly', 'value': '2', 'id': 'alcohol_drugs_survey_25_2'}, {'text': ' Weekly', 'value': '3', 'id': 'alcohol_drugs_survey_25_3'}, {'text': ' Daily or almost daily', 'value': '4', 'id': 'alcohol_drugs_survey_25_4'}]",25,0,0,Never,How often in the past six months have you had a problem with your memory or concentration after using cannabis?,,s168
alcohol_drugs_survey_66_23,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_26_options,"[{'text': 'Never', 'value': '0', 'id': 'alcohol_drugs_survey_26_0'}, {'text': ' Less than monthly', 'value': '1', 'id': 'alcohol_drugs_survey_26_1'}, {'text': ' Monthly', 'value': '2', 'id': 'alcohol_drugs_survey_26_2'}, {'text': ' Weekly', 'value': '3', 'id': 'alcohol_drugs_survey_26_3'}, {'text': ' Daily or almost daily', 'value': '4', 'id': 'alcohol_drugs_survey_26_4'}]",26,0,0,Never,"How often do you use cannabis in situations that could be physically hazardous, such as driving, operating machinery, or caring for children?",,s168
alcohol_drugs_survey_66_24,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_27_options,"[{'text': 'Never', 'value': '0', 'id': 'alcohol_drugs_survey_27_0'}, {'text': ' Yes but not in the past 6 months', 'value': '2', 'id': 'alcohol_drugs_survey_27_1'}, {'text': ' Yes during the past 6 months', 'value': '4', 'id': 'alcohol_drugs_survey_27_2'}]",27,0,0,Never,"Have you ever thought about cutting down, or stopping, your use of cannabis?",,s168
alcohol_drugs_survey_66_25,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_29_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_29_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_29_1'}]",29,1,0,No,Have you used drugs other than those required for medical reasons?,,s168
alcohol_drugs_survey_66_26,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_30_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_30_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_30_1'}]",30,1,0,No,Do you abuse more than one drug at a time?,,s168
alcohol_drugs_survey_66_27,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_31_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_31_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_31_1'}]",31,1, 1, Yes,"Are you always able to stop using drugs when you want to? (If never use
drugs, answer Yes. )",,s168
alcohol_drugs_survey_66_28,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_32_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_32_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_32_1'}]",32,1,0,No,"Have you had ""blackouts"" or ""flashbacks"" as a result of drug use?",,s168
alcohol_drugs_survey_66_29,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_33_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_33_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_33_1'}]",33,1,0,No,"Do you ever feel bad or guilty about your drug use? If never use drugs,
choose No.",,s168
alcohol_drugs_survey_66_30,Self Regulation Battery,alcohol_drugs_survey,2016-08-10T20:23:13.894413Z,alcohol_drugs_survey_34_options,"[{'text': 'No', 'value': '0', 'id': 'alcohol_drugs_survey_34_0'}, {'text': ' Yes', 'value': ' 1', 'id': 'alcohol_drugs_survey_34_1'}]",34,1,0,No,"Does your spouse (or parents) ever complain about your involvement
with drugs?",,s168
